propertyCode,propertyType,municipality,status,numPhotos,rooms,bathrooms,floor,size,priceByArea,parkingSpacePrice,exterior,hasVideo,hasPlan,has3DTour,has360,hasLift,isFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,latitude,longitude,price
98276828,flat,València,good,18,3,1,5,110.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4671907,-0.3939019,950.0
98276789,flat,València,good,20,3,2,4,134.0,15.0,0.0,True,False,False,False,False,True,True,True,True,39.4922808,-0.3983974,2000.0
98276787,flat,Playa Puig,good,14,2,1,10,76.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.5741419,-0.2794563,800.0
98276786,flat,Playa de Farnals,good,16,3,2,1,98.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.5621269,-0.294427,750.0
98276744,flat,L'Eliana,good,18,1,1,2,111.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.5657953,-0.527804,900.0
98276714,flat,Playa de Farnals,good,14,1,1,1,55.0,27.0,0.0,True,False,False,False,False,False,True,False,False,39.5600055,-0.2884379,1500.0
98276497,flat,Puerto de Sagunto,good,13,3,1,5,90.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.6675972,-0.2064509,890.0
98275790,flat,Canet d'En Berenguer,good,15,3,1,3,100.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.6877658,-0.2099572,1100.0
98275769,penthouse,Alboraya,good,14,2,1,8,85.0,21.0,0.0,True,False,False,False,False,True,True,True,True,39.4888954,-0.3289033,1800.0
98275447,flat,València,good,17,1,1,0,68.0,13.0,0.0,True,True,False,False,False,True,True,False,False,39.4592289,-0.3715909,850.0
98275310,flat,València,good,16,1,1,1,50.0,14.0,0.0,True,False,False,False,False,True,True,True,True,39.4486506,-0.3779891,680.0
98274760,flat,València,good,19,4,2,3,114.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4709608,-0.3440313,1300.0
98274188,flat,Catarroja,good,49,3,2,2,90.0,8.0,0.0,True,False,False,False,False,True,True,True,True,39.4065827,-0.4039308,750.0
98270884,flat,El Perellonet,good,23,3,2,2,86.0,8.0,0.0,True,False,False,False,False,True,True,True,True,39.3098643,-0.297651,700.0
98270424,flat,València,good,17,3,1,3,87.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.4600232,-0.3366856,850.0
98254073,flat,València,good,34,4,1,4,90.0,9.0,0.0,True,False,True,False,False,True,True,False,False,39.4729384,-0.3526246,850.0
98250416,flat,València,good,20,3,2,4,104.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.4833926,-0.39647,700.0
98226384,penthouse,València,good,19,2,2,5,110.0,18.0,0.0,True,False,False,False,False,False,True,False,False,39.4703733,-0.3765595,2000.0
98216619,flat,València,good,30,4,2,1,480.0,4.0,0.0,True,False,False,False,False,False,True,False,False,39.4802956,-0.3946311,2000.0
98210566,flat,Mislata,good,30,2,1,1,71.0,9.0,0.0,True,False,False,False,False,False,True,False,False,39.4748814,-0.417862,650.0
98198842,flat,València,good,24,3,1,4,66.0,11.0,0.0,False,False,False,False,False,False,True,False,False,39.4835783,-0.3854821,750.0
98170946,flat,València,good,14,2,1,4,77.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4743498,-0.4019339,800.0
98146963,flat,Massanassa,good,19,3,2,3,90.0,8.0,0.0,True,False,False,False,False,True,True,True,True,39.4158275,-0.4003559,680.0
98128976,chalet,L'Eliana,good,33,3,3,0,90.0,14.0,0.0,False,False,False,False,False,False,True,True,True,39.5569469,-0.5170232,1250.0
98116660,flat,València,good,11,2,1,2,70.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4930081,-0.373181,650.0
98116334,flat,València,good,41,4,2,2,122.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4728641,-0.3471875,1200.0
97742844,chalet,L'Eliana,good,25,4,5,0,474.0,7.0,0.0,False,False,False,False,False,False,True,False,False,39.5663093,-0.5393942,3400.0
87286811,flat,València,good,15,1,1,2,50.0,18.0,0.0,True,False,False,False,False,False,True,False,False,39.4685297,-0.3770453,890.0
98089403,flat,Sagunto/Sagunt,good,10,3,1,3,88.0,5.0,0.0,True,False,False,False,False,False,True,False,False,39.6807707,-0.2841439,450.0
88087846,flat,València,good,6,2,1,7,66.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4683306,-0.354801,700.0
98081456,flat,València,good,19,3,2,2,90.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4730128,-0.3633177,1500.0
98057526,flat,Burjassot,good,21,3,1,2,105.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.5100506,-0.4126017,750.0
35017601,flat,València,good,15,2,2,4,89.0,16.0,0.0,True,False,False,False,False,True,True,False,False,39.4680537,-0.363968,1400.0
97601471,penthouse,València,good,21,1,1,4,64.0,25.0,0.0,True,True,False,False,False,True,True,False,False,39.4756165,-0.3756119,1600.0
97351009,flat,Calles,good,10,2,1,0,33.0,18.0,0.0,True,False,False,False,False,False,True,False,False,39.7252665,-0.9768439,600.0
97226686,flat,Calles,good,15,3,1,0,64.0,13.0,0.0,True,False,False,False,False,False,True,False,False,39.7282665,-0.9751439,800.0
95561404,flat,València,good,23,4,1,1,161.0,12.0,0.0,True,False,True,False,True,True,True,False,False,39.4695496,-0.3578475,2000.0
94661998,flat,València,good,18,5,3,4,345.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.4778908,-0.3632325,3500.0
94153848,flat,València,good,0,2,2,5,85.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4640556,-0.3460785,800.0
98313492,flat,València,good,1,3,1,4,80.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.4725877,-0.3523545,899.0
98305792,penthouse,València,good,16,2,2,7,120.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4622376,-0.3667785,2000.0
98212725,flat,Sedavi,good,7,3,2,1,125.0,5.0,0.0,True,False,False,False,False,True,True,False,False,39.4274425,-0.3874958,620.0
98281258,flat,Oliva,good,20,2,1,0,50.0,10.0,0.0,True,False,False,False,False,False,True,False,False,38.9260864,-0.0878212,500.0
98253565,flat,Quart de Poblet,good,11,3,1,3,71.0,9.0,0.0,True,False,False,False,False,False,True,False,False,39.48213,-0.4359223,650.0
83327468,flat,València,good,19,3,1,7,85.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4623283,-0.3707126,1100.0
98225598,flat,València,good,19,4,1,6,110.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.447834,-0.3780519,800.0
98198931,flat,Burjassot,good,12,3,2,4,111.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.5116304,-0.4197768,770.0
98194332,flat,Canet d'En Berenguer,good,20,2,1,3,60.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.6767408,-0.2107284,800.0
93479448,penthouse,València,good,15,2,1,7,98.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.465483,-0.3706758,1400.0
98189242,flat,València,good,11,3,1,3,66.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4935025,-0.3760938,750.0
93221007,flat,València,good,19,3,2,6,100.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4715056,-0.3931954,800.0
98130673,flat,Canet d'En Berenguer,good,12,2,1,3,68.0,9.0,0.0,True,False,False,False,False,True,True,True,True,39.6825454,-0.2101424,600.0
98112032,duplex,Paiporta,good,13,3,2,4,130.0,7.0,0.0,True,False,False,False,False,True,True,True,True,39.4286281,-0.4236013,950.0
98058889,flat,València,good,11,3,1,1,90.0,11.0,0.0,True,False,False,False,False,False,True,False,False,39.4784478,-0.3281461,1000.0
34319981,flat,València,good,18,1,1,5,60.0,15.0,0.0,True,True,False,False,False,True,True,True,True,39.4554793,-0.3562649,900.0
98050972,flat,València,good,15,3,3,6,125.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.4599127,-0.3457998,1300.0
91475150,flat,València,good,18,3,2,9,166.0,9.0,0.0,True,True,False,False,False,True,True,True,True,39.4824104,-0.3624808,1500.0
98007597,flat,València,good,26,3,2,1,120.0,9.0,0.0,True,True,False,False,False,True,True,False,False,39.4670558,-0.3554329,1029.0
98002940,flat,València,good,35,3,2,3,140.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4628457,-0.3640416,1250.0
97984552,flat,Alzira,good,15,4,2,2,137.0,5.0,0.0,True,False,False,False,False,True,True,False,False,39.1498111,-0.4387149,680.0
90015640,flat,València,good,16,4,2,6,115.0,10.0,0.0,True,True,False,False,False,True,True,False,False,39.4838452,-0.3638477,1100.0
95335718,flat,València,good,21,2,1,4,86.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4651893,-0.3783277,950.0
97927228,flat,València,good,16,3,2,12,120.0,10.0,0.0,True,True,False,False,False,True,True,True,True,39.4542809,-0.3590596,1250.0
97905076,flat,València,good,21,4,2,3,120.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4918928,-0.3609515,1100.0
97874648,flat,València,good,29,3,2,4,143.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4697349,-0.3687006,1400.0
90002005,flat,València,good,17,4,2,5,110.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4683895,-0.3489115,1200.0
97864537,flat,València,good,24,4,2,6,109.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.4710459,-0.3419117,1450.0
97848333,flat,València,good,30,3,3,6,162.0,15.0,0.0,True,True,False,False,False,True,True,False,False,39.4634124,-0.3678959,2500.0
97840274,flat,València,good,16,3,2,2,119.0,10.0,0.0,True,True,False,False,False,True,True,True,True,39.4713475,-0.3890616,1200.0
94179044,flat,València,good,16,2,2,4,120.0,21.0,0.0,True,False,False,False,False,True,True,True,True,39.475268,-0.373255,2500.0
90009770,flat,València,good,19,4,2,3,115.0,14.0,0.0,True,True,False,False,False,True,True,False,False,39.4713555,-0.3466723,1600.0
97756909,flat,Canet d'En Berenguer,good,11,3,1,3,70.0,11.0,0.0,True,False,False,False,False,True,True,True,True,39.686572,-0.2037233,800.0
88380266,flat,València,good,11,3,1,2,93.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4840652,-0.3802717,850.0
97683853,flat,València,good,9,3,2,3,110.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4674209,-0.3704341,1290.0
97586138,flat,València,good,19,3,1,0,75.0,14.0,0.0,True,False,False,False,False,False,True,False,False,39.4743382,-0.3342676,1050.0
97529909,flat,València,good,20,2,2,5,93.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4876049,-0.3744603,850.0
97358586,flat,València,good,35,3,2,2,118.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4614417,-0.3823368,1000.0
97301713,chalet,València,good,16,3,1,0,230.0,8.0,0.0,False,True,False,False,False,False,True,False,False,39.4944693,-0.3928746,1800.0
97198051,flat,València,good,28,1,1,5,177.0,7.0,0.0,True,True,False,False,False,True,True,False,False,39.4737557,-0.3733975,1300.0
96729227,flat,València,good,18,3,2,3,127.0,14.0,0.0,True,True,False,False,False,True,True,False,False,39.4728575,-0.3725826,1800.0
96135491,flat,València,good,19,2,2,1,78.0,14.0,0.0,True,False,False,False,False,False,True,False,False,39.4736849,-0.3790036,1100.0
95826372,flat,València,good,30,4,3,1,160.0,19.0,0.0,True,False,False,False,False,True,True,False,False,39.4760767,-0.3749088,3000.0
95841746,flat,València,good,37,4,2,0,125.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4716606,-0.3859171,1500.0
90867118,flat,València,good,27,4,2,1,115.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.4581962,-0.3353618,1150.0
95785775,chalet,Xátiva,good,37,4,3,0,270.0,2.0,0.0,False,True,False,False,False,False,True,False,False,38.9864643,-0.5134545,650.0
98330090,flat,Sollana,good,0,3,2,2,120.0,4.0,0.0,True,False,False,False,False,True,True,True,True,39.2741192,-0.3809308,495.0
94675397,flat,València,good,15,4,2,1,166.0,5.0,0.0,True,False,False,False,False,True,True,False,False,39.4771906,-0.39074,800.0
98282616,flat,València,good,22,4,2,2,202.0,7.0,0.0,True,True,False,False,False,False,True,False,False,39.4778168,-0.3781108,1450.0
98281234,flat,València,good,24,2,1,5,73.0,12.0,50.0,True,True,False,False,False,True,True,True,False,39.4702847,-0.3556098,850.0
98276939,countryHouse,València,good,8,3,2,0,80.0,14.0,0.0,False,False,False,False,False,False,True,False,False,39.4863243,-0.3602353,1090.0
98243316,flat,Picassent,good,26,3,2,3,140.0,5.0,0.0,True,False,False,False,False,True,True,True,True,39.3598533,-0.4660496,650.0
98232303,penthouse,València,good,15,2,1,6,90.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4648882,-0.3869518,750.0
98227263,flat,València,good,26,4,2,5,163.0,11.0,0.0,True,False,False,False,False,True,True,True,True,39.4812056,-0.3707623,1800.0
98227741,flat,València,good,11,3,1,3,70.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4853768,-0.3896044,775.0
98225209,flat,València,good,14,3,2,4,102.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4749013,-0.3420833,990.0
98219662,flat,Moncada,good,14,2,1,2,90.0,9.0,0.0,True,False,False,False,False,False,True,True,True,39.5475751,-0.3898352,850.0
98213430,flat,València,good,25,4,2,4,200.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4714201,-0.3770139,1900.0
98211245,flat,València,good,19,3,2,5,170.0,16.0,0.0,True,False,False,False,False,True,True,False,False,39.4677004,-0.3715587,2750.0
98144220,flat,Serra,good,24,4,2,1,108.0,4.0,0.0,True,False,False,False,False,False,True,False,False,39.6862447,-0.4301588,450.0
81816657,flat,València,good,16,4,2,3,120.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4707223,-0.337976,1300.0
98129100,flat,València,good,37,1,1,1,55.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.4786906,-0.3757968,750.0
86675734,studio,València,good,18,0,1,3,25.0,28.0,0.0,True,False,False,False,False,False,True,False,False,39.4774658,-0.3745651,690.0
33680696,flat,València,good,18,2,1,2,70.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4723752,-0.3873626,750.0
98106935,flat,València,good,13,15,15,2,17.0,44.0,0.0,True,True,False,False,False,True,True,False,False,39.4852446,-0.3778616,750.0
98096859,duplex,Torrent,good,17,3,2,5,120.0,11.0,0.0,True,False,False,False,False,True,True,True,True,39.4253553,-0.4681187,1300.0
97993742,chalet,Bétera,good,37,4,3,0,230.0,11.0,0.0,False,False,False,False,False,False,True,True,True,39.5683678,-0.4674745,2500.0
88617288,flat,València,good,17,2,1,1,85.0,9.0,0.0,True,False,False,False,False,False,True,False,False,39.4800466,-0.326636,800.0
98013553,flat,València,good,14,2,1,15,65.0,18.0,0.0,True,False,False,False,False,False,True,False,False,39.4699125,-0.331855,1150.0
97991381,flat,Massanassa,good,14,3,2,1,94.0,6.0,0.0,False,False,True,False,False,True,True,True,True,39.4102,-0.3993,600.0
97983892,flat,Náquera,good,14,2,1,0,80.0,7.0,0.0,True,False,True,False,False,True,True,False,False,39.6560162,-0.428216,595.0
97791775,flat,València,good,40,5,2,2,113.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4732956,-0.3403431,1700.0
97693051,flat,València,good,48,4,2,6,150.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.4703771,-0.343844,1600.0
97569209,flat,València,good,36,3,2,5,120.0,7.0,0.0,True,True,True,False,False,True,True,False,False,39.4672932,-0.3928089,850.0
96412924,flat,València,good,25,2,2,3,100.0,15.0,0.0,True,False,False,False,False,True,True,False,False,39.4725205,-0.3717445,1500.0
96143373,flat,Puerto de Sagunto,good,28,3,1,4,98.0,7.0,0.0,True,False,False,False,False,True,True,False,False,39.6651244,-0.2098196,700.0
36927839,flat,València,good,14,3,1,5,97.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4866434,-0.366184,800.0
87782325,penthouse,València,good,16,2,2,6,120.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4649126,-0.372304,2000.0
98291632,flat,València,good,14,3,1,5,80.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.4848226,-0.3574231,800.0
98287084,duplex,Alginet,good,19,3,2,2,176.0,3.0,0.0,True,False,False,False,False,True,True,True,True,39.270201,-0.4645565,550.0
98281379,flat,València,good,13,2,1,4,70.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4511769,-0.3735164,750.0
36839452,flat,Alfara del Patriarca,good,19,4,1,3,105.0,6.0,0.0,True,False,False,False,False,False,True,False,False,39.546395,-0.3845393,630.0
98255861,flat,València,good,28,3,2,3,115.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4707298,-0.3706289,1350.0
98214003,duplex,Benimàmet,good,8,4,2,7,250.0,5.0,0.0,True,False,False,False,False,True,True,True,True,39.50273,-0.421625,1290.0
98199858,chalet,Torres-Torres,good,27,4,2,0,325.0,4.0,0.0,False,False,False,False,False,False,True,True,True,39.7311098,-0.3969824,1300.0
98200102,flat,València,good,14,4,2,3,110.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4685811,-0.340385,1200.0
98185206,flat,València,good,19,3,1,4,107.0,7.0,0.0,True,True,False,False,True,True,True,False,False,39.4815641,-0.3963619,800.0
98179946,chalet,Cullera,good,27,3,2,0,250.0,18.0,0.0,False,False,False,False,False,False,True,True,True,39.1851901,-0.2248046,4500.0
93760566,flat,Puerto de Sagunto,good,30,3,2,2,122.0,5.0,0.0,True,False,False,False,False,True,True,False,False,39.6575638,-0.2158009,650.0
98131530,flat,València,good,30,3,2,1,105.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4729161,-0.3572893,900.0
98087716,flat,València,good,25,3,2,6,98.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4485011,-0.3884814,850.0
98064353,flat,València,good,17,4,1,4,90.0,9.0,0.0,False,False,False,False,False,True,True,False,False,39.4725384,-0.3562246,850.0
98059274,flat,València,good,14,2,1,2,77.0,9.0,0.0,True,False,False,False,False,False,True,False,False,39.4746388,-0.3333591,699.0
39113234,flat,València,good,12,3,1,3,68.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4959103,-0.3674959,550.0
97906494,flat,Puçol,good,95,2,1,1,164.0,5.0,0.0,True,False,False,False,False,False,True,True,True,39.6007441,-0.2712705,750.0
96806771,flat,Gandia,good,26,3,2,4,104.0,17.0,0.0,True,False,False,False,False,True,True,True,True,39.0055861,-0.1657209,1800.0
97859640,flat,València,good,23,2,2,2,72.0,17.0,0.0,True,False,False,False,False,False,True,False,False,39.4679257,-0.3821215,1200.0
97837593,flat,València,good,20,3,1,2,85.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4852041,-0.3817508,850.0
89418374,flat,Burjassot,good,26,3,1,2,87.0,7.0,0.0,True,False,False,False,False,False,True,False,False,39.5137103,-0.4172324,600.0
