propertyCode,numPhotos,floor,price,propertyType,size,exterior,rooms,bathrooms,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice,cluster_label
97786785,22,4,1000.0,flat,102.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
37097593,21,0,3500.0,chalet,250.0,False,5,3,False,good,False,False,14.0,False,False,False,False,False,True,True,True,0.0,2
93866386,28,5,1750.0,flat,150.0,True,4,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97658343,33,9,1000.0,flat,86.0,True,3,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97657586,21,3,950.0,duplex,140.0,True,4,2,True,good,False,True,7.0,False,False,False,False,False,True,True,True,0.0,0
97653015,37,1,2000.0,flat,130.0,True,4,2,False,good,False,True,15.0,False,False,False,False,False,True,True,False,100.0,0
97608985,37,9,1200.0,penthouse,105.0,True,3,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97559742,41,0,600.0,chalet,269.0,False,5,1,False,good,False,False,2.0,False,False,False,False,False,True,False,False,0.0,2
85928721,27,4,1300.0,flat,133.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
96515397,25,5,3000.0,flat,140.0,True,3,2,False,good,False,True,21.0,False,False,False,False,False,True,True,True,0.0,0
97551739,21,1,2000.0,flat,40.0,True,1,1,False,good,False,False,50.0,False,False,False,False,False,True,False,False,0.0,0
94035090,36,7,1950.0,flat,187.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
86298525,33,2,1400.0,flat,167.0,True,5,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
96046201,23,7,890.0,flat,75.0,True,2,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
90124347,22,4,1000.0,flat,90.0,True,3,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
38442292,21,3,800.0,flat,70.0,True,2,1,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0,3
97409701,12,7,850.0,penthouse,50.0,True,0,1,False,good,False,True,17.0,False,False,False,False,False,True,True,False,50.0,0
96823857,22,1,2100.0,flat,99.0,True,3,2,True,good,False,False,21.0,False,False,False,False,False,True,False,False,0.0,1
97341831,33,0,3200.0,chalet,230.0,False,5,3,False,good,False,False,14.0,False,False,False,False,False,True,True,True,0.0,2
94947264,33,2,1050.0,flat,106.0,True,4,2,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97180143,25,7,1350.0,penthouse,84.0,True,3,1,False,good,False,True,16.0,False,False,False,False,False,True,True,False,85.0,0
97043433,31,5,2400.0,flat,80.0,True,3,2,True,good,False,True,30.0,False,False,False,False,False,True,True,True,0.0,1
97078343,21,0,2700.0,chalet,280.0,False,5,3,False,good,False,False,10.0,False,False,False,False,False,True,True,True,0.0,3
94411329,41,8,2500.0,flat,70.0,True,2,1,True,good,False,True,36.0,False,False,False,False,False,True,False,False,0.0,1
94411280,37,2,2000.0,flat,76.0,True,2,2,True,good,False,True,26.0,False,False,False,False,False,True,False,False,0.0,1
95434044,39,2,950.0,flat,103.0,True,4,2,False,renew,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
96901935,33,0,3500.0,chalet,524.0,False,4,4,False,good,False,False,7.0,False,False,False,False,False,True,True,True,0.0,2
96900369,23,1,1200.0,flat,95.0,False,1,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
96763530,27,1,2400.0,flat,99.0,True,3,2,True,good,False,True,24.0,False,False,False,False,False,True,True,True,0.0,1
96770575,29,0,1100.0,chalet,250.0,False,4,2,False,good,False,False,4.0,False,False,False,False,False,True,True,True,0.0,3
94411206,24,4,1800.0,flat,54.0,True,2,2,True,good,False,True,33.0,False,False,False,False,False,True,False,False,0.0,1
94458873,26,7,2300.0,flat,94.0,True,3,2,True,good,False,True,24.0,False,False,False,False,False,True,False,False,0.0,1
94411275,24,2,1400.0,flat,53.0,True,1,1,True,good,False,True,26.0,False,False,False,False,False,True,True,True,0.0,1
96526598,29,8,2100.0,flat,75.0,True,2,2,True,good,False,True,28.0,False,False,False,False,False,True,True,True,0.0,1
94411327,43,4,2800.0,flat,49.0,True,1,1,True,good,False,True,57.0,False,False,False,False,False,True,False,False,0.0,1
96471504,30,4,2400.0,flat,134.0,True,3,2,True,good,False,True,18.0,False,False,False,False,False,True,True,True,0.0,1
94411187,22,2,1800.0,flat,79.0,True,2,2,True,good,False,True,23.0,False,False,False,False,False,True,True,True,0.0,1
96470463,77,0,3500.0,chalet,202.0,False,5,3,False,good,False,False,17.0,False,False,False,False,False,True,True,True,0.0,2
96449167,25,9,2500.0,flat,60.0,True,2,1,True,good,False,True,42.0,False,False,False,False,False,True,True,True,0.0,1
96404141,23,0,1800.0,flat,73.0,True,2,1,True,good,False,False,25.0,False,False,False,False,False,True,False,False,0.0,1
96359162,24,1,1800.0,flat,100.0,True,3,1,False,good,False,True,18.0,False,False,False,False,False,True,False,False,0.0,0
96064645,60,7,1200.0,flat,189.0,False,4,2,False,good,False,True,6.0,False,False,False,False,False,True,True,True,0.0,0
96298152,46,0,10000.0,chalet,1180.0,False,9,11,False,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0,0
95918475,32,7,1050.0,flat,104.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,1
590917,20,6,1000.0,flat,114.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
94411190,25,4,2400.0,flat,77.0,True,3,2,True,good,False,True,31.0,False,False,False,False,False,True,True,True,0.0,1
94493673,30,4,2700.0,flat,129.0,True,3,2,True,good,False,True,21.0,False,False,False,False,False,True,True,True,0.0,1
94411148,20,5,3500.0,flat,100.0,True,3,2,True,good,False,True,35.0,False,False,False,False,False,True,True,True,0.0,1
94411284,59,1,4900.0,flat,130.0,True,3,2,True,good,False,True,38.0,False,False,False,False,False,True,True,True,0.0,1
94411219,36,14,4000.0,duplex,102.0,True,2,2,False,good,False,True,39.0,False,False,False,False,False,True,True,True,0.0,1
94212013,60,5,1700.0,flat,271.0,True,4,3,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,0
706708,16,1,825.0,flat,102.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
35563634,14,6,900.0,penthouse,76.0,True,2,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
88923193,25,1,1000.0,flat,90.0,True,3,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,1
98002074,11,3,750.0,flat,72.0,True,3,1,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,0
97994859,38,3,1100.0,flat,90.0,True,3,2,True,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97985951,22,2,600.0,flat,120.0,True,3,2,False,good,False,True,5.0,False,False,False,False,False,True,False,False,0.0,2
97976756,21,3,600.0,flat,90.0,True,3,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
37128879,40,2,950.0,flat,100.0,True,3,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97976076,25,6,850.0,flat,65.0,True,2,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97971236,41,5,1100.0,flat,89.0,True,1,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97970260,30,0,1900.0,chalet,188.0,False,3,3,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,2
89428005,26,2,900.0,flat,92.0,True,4,1,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,0
97955147,21,1,700.0,flat,54.0,True,1,1,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
86967908,71,10,1050.0,penthouse,125.0,True,4,1,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97944096,31,5,1850.0,flat,180.0,True,4,3,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97944100,21,4,550.0,flat,60.0,True,2,1,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
97939967,46,0,6000.0,chalet,290.0,False,4,3,False,good,False,False,21.0,False,False,False,False,False,True,True,True,0.0,1
97923428,39,2,850.0,flat,130.0,True,4,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97923095,21,3,850.0,flat,110.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97919451,33,3,900.0,flat,94.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97791700,94,10,1200.0,flat,145.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97873160,20,3,950.0,flat,105.0,True,2,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
97909828,36,0,1100.0,chalet,194.0,False,3,2,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,0
97899742,32,4,2550.0,flat,97.0,True,3,2,False,good,False,True,26.0,False,False,False,False,False,True,True,False,150.0,0
97898666,26,3,1000.0,flat,121.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97884116,33,3,1250.0,flat,115.0,True,4,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97853389,28,2,600.0,flat,70.0,True,2,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,3
96622280,23,3,850.0,flat,80.0,True,3,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
94492471,28,0,1800.0,chalet,100.0,False,3,1,False,good,False,False,18.0,False,False,False,False,False,True,True,True,0.0,2
97802990,64,0,4500.0,chalet,449.0,False,4,4,False,good,False,False,10.0,False,False,False,False,False,True,True,True,0.0,0
97801681,25,0,1800.0,flat,170.0,True,2,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97795812,25,3,800.0,flat,112.0,True,3,2,False,good,False,True,7.0,False,False,False,False,False,True,True,True,0.0,0
89965029,61,0,1800.0,flat,80.0,True,2,2,False,good,False,False,23.0,False,False,False,False,False,True,False,False,0.0,0
94215862,69,1,775.0,flat,80.0,True,2,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97790601,31,3,950.0,flat,100.0,True,3,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
94821695,30,2,900.0,flat,112.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97758306,28,5,1400.0,flat,130.0,True,4,2,True,good,False,True,11.0,False,False,False,False,False,True,True,False,100.0,0
97709023,21,1,850.0,flat,78.0,True,3,2,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
93118202,32,6,1300.0,flat,105.0,True,4,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
30788992,33,5,1400.0,flat,125.0,True,4,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
95523394,35,5,800.0,flat,84.0,True,3,1,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
95012576,29,3,1200.0,flat,125.0,True,3,2,True,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97550539,17,1,2500.0,flat,110.0,True,3,2,False,good,False,True,23.0,True,False,False,False,False,True,True,True,0.0,3
97516038,27,0,750.0,studio,25.0,True,0,1,False,good,False,True,30.0,False,False,False,False,False,True,False,False,0.0,0
90384266,25,3,1300.0,flat,111.0,True,4,2,True,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97180064,34,3,1400.0,studio,60.0,True,0,1,True,good,False,True,23.0,False,False,False,False,False,True,False,False,0.0,0
96988598,57,0,10000.0,chalet,1272.0,False,8,11,False,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0,0
87147545,32,1,1500.0,flat,104.0,True,5,2,True,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
26827643,25,0,900.0,flat,90.0,True,4,2,True,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,0
96785971,34,3,1400.0,studio,60.0,True,0,1,True,good,False,True,23.0,False,False,False,False,False,True,False,False,0.0,0
96510815,21,2,850.0,flat,52.0,True,1,1,False,good,False,False,16.0,False,False,False,False,False,True,False,False,0.0,0
96210035,28,2,1400.0,flat,158.0,True,4,2,True,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,0
95561057,29,1,800.0,flat,80.0,True,2,1,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,0
84358357,31,1,3000.0,flat,80.0,True,2,2,False,good,False,True,38.0,False,False,False,False,False,True,True,True,0.0,3
97956468,28,3,1350.0,flat,115.0,True,3,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97978808,26,6,800.0,flat,127.0,True,3,2,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0,0
97977775,30,0,1100.0,countryHouse,200.0,False,4,2,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0,0
97972474,28,0,2800.0,chalet,320.0,False,5,3,False,good,False,False,9.0,False,False,False,False,False,True,True,True,0.0,0
96973314,23,4,850.0,flat,131.0,True,4,2,False,good,False,True,6.0,False,False,False,False,False,True,True,True,0.0,0
92510154,44,0,1700.0,chalet,199.0,False,4,3,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0,3
92164172,45,2,1300.0,flat,156.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97948932,33,0,1100.0,flat,150.0,True,4,2,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0,0
97948813,0,0,2500.0,chalet,219.0,False,3,2,False,good,False,False,11.0,False,False,False,False,False,True,True,True,0.0,3
97941347,25,1,5300.0,flat,357.0,True,4,3,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,0
97924672,25,5,850.0,flat,92.0,False,4,1,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97918418,22,8,670.0,flat,60.0,True,1,1,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0,0
97915232,22,1,690.0,flat,35.0,True,1,1,False,good,False,True,20.0,False,False,False,False,False,True,False,False,0.0,0
97914845,41,8,2500.0,penthouse,201.0,True,3,3,True,good,False,True,12.0,False,False,False,False,False,True,True,True,0.0,0
97911069,29,3,800.0,flat,75.0,True,3,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97910426,40,0,450.0,studio,45.6,False,0,1,True,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,1
97906410,30,3,950.0,flat,106.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
97887535,30,2,1150.0,flat,140.0,True,4,2,True,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97885421,8,3,850.0,flat,110.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97852451,25,2,900.0,duplex,70.0,True,2,1,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,3
97848991,40,7,3500.0,penthouse,298.0,True,4,3,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97848988,50,0,5000.0,chalet,371.0,False,4,3,False,good,False,False,13.0,False,False,False,False,False,True,True,True,0.0,2
84968660,31,0,3500.0,chalet,290.0,False,5,3,False,good,False,False,12.0,False,False,False,False,False,True,True,True,0.0,0
97840951,23,3,850.0,flat,110.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97837595,11,3,899.0,flat,71.0,True,3,1,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
94286582,43,0,4500.0,chalet,406.0,False,6,5,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
97828407,22,0,1200.0,flat,90.0,True,2,1,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0,0
94499718,66,0,3000.0,chalet,251.0,False,4,2,False,good,False,False,12.0,False,False,False,False,False,True,True,True,0.0,0
97812514,7,2,1800.0,flat,70.0,True,2,1,False,good,False,True,26.0,False,False,False,False,False,True,False,False,0.0,3
97789662,23,2,2800.0,flat,170.0,True,2,2,False,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0,0
97788411,24,5,700.0,flat,95.0,True,3,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97782160,62,0,6800.0,chalet,668.0,False,6,6,False,good,False,False,10.0,False,False,False,False,False,True,True,True,0.0,0
97775912,31,5,1400.0,flat,123.0,True,4,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97768287,8,3,850.0,flat,85.0,True,3,1,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97765678,47,0,5000.0,chalet,477.0,False,4,4,False,good,False,False,10.0,False,False,False,False,False,True,True,True,0.0,2
97762786,8,3,690.0,flat,60.0,True,1,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97747528,26,12,1500.0,flat,211.0,True,5,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97740021,20,3,1300.0,flat,120.0,True,3,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
32258800,29,6,750.0,flat,70.0,True,1,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
